MANDT,KURST,FCURR,TCURR,GDATU,UKURS,FFACT,TFACT
800,G,ZAR,EUR,79858783,14.71340-,1,1
800,G,ZAR,EUR,79858782,14.60940-,1,1
800,G,ZAR,EUR,79858781,14.22510-,1,1
800,G,ZAR,EUR,79858780,14.26120-,1,1
800,B,CAD,EUR,79858788,1.42980-,1,1
800,B,CAD,EUR,79858787,1.44300-,1,1
800,B,CAD,EUR,79858784,1.44010-,1,1
800,B,CAD,EUR,79858783,1.46150-,1,1
800,B,CAD,EUR,79858782,1.45110-,1,1
800,B,CAD,EUR,79858781,1.42660-,1,1
800,G,CAD,EUR,79858788,1.42930-,1,1
800,G,CAD,EUR,79858787,1.44250-,1,1
800,G,CAD,EUR,79858784,1.43960-,1,1
800,G,CAD,EUR,79858783,1.46090-,1,1
800,G,CAD,EUR,79858782,1.45060-,1,1
800,G,CAD,EUR,79858781,1.42600-,1,1
800,B,NZD,EUR,79858788,1.59260-,1,1
800,G,NZD,EUR,79858787,1.59650-,1,1
800,B,NZD,EUR,79858787,1.59820-,1,1
800,G,NZD,EUR,79858784,1.60290-,1,1
800,B,NZD,EUR,79858784,1.60360-,1,1
800,G,NZD,EUR,79858783,1.61100-,1,1
800,B,NZD,EUR,79858783,1.61250-,1,1
800,G,NZD,EUR,79858782,1.60900-,1,1
800,B,NZD,EUR,79858782,1.60960-,1,1
800,G,NZD,EUR,79858781,1.58880-,1,1
800,B,NZD,EUR,79858781,1.58940-,1,1
800,B,TWD,EUR,79858787,38.97800-,1,1
800,B,TWD,EUR,79858784,38.90090-,1,1
800,B,TWD,EUR,79858783,39.17490-,1,1
800,B,TWD,EUR,79858782,39.04840-,1,1
800,B,TWD,EUR,79858781,38.67840-,1,1
800,B,TWD,EUR,79858780,38.64350-,1,1
800,G,TWD,EUR,79858787,38.94990-,1,1
800,G,TWD,EUR,79858784,38.87910-,1,1
800,G,TWD,EUR,79858783,39.14670-,1,1
800,G,TWD,EUR,79858782,39.02030-,1,1
800,G,TWD,EUR,79858781,38.63830-,1,1
800,G,TWD,EUR,79858780,38.61880-,1,1
800,B,AUD,EUR,79858788,1.50370-,1,1
800,B,AUD,EUR,79858787,1.50590-,1,1
800,B,AUD,EUR,79858784,1.51050-,1,1
800,B,AUD,EUR,79858783,1.52210-,1,1
800,B,AUD,EUR,79858782,1.52240-,1,1
800,B,AUD,EUR,79858781,1.50480-,1,1
800,G,AUD,EUR,79858788,1.50340-,1,1
800,G,AUD,EUR,79858787,1.50560-,1,1
800,B,SEK,EUR,79858787,9.37860-,1,1
800,G,AUD,EUR,79858784,1.51040-,1,1
800,B,SEK,EUR,79858784,9.39090-,1,1
800,G,AUD,EUR,79858783,1.52170-,1,1
800,B,SEK,EUR,79858783,9.55260-,1,1
800,G,AUD,EUR,79858782,1.52110-,1,1
800,B,SEK,EUR,79858782,9.53360-,1,1
800,G,AUD,EUR,79858781,1.50450-,1,1
800,B,SEK,EUR,79858781,9.42190-,1,1
800,B,SEK,EUR,79858780,9.49410-,1,1
800,G,SEK,EUR,79858788,9.32960-,1,1
800,G,SEK,EUR,79858787,9.37660-,1,1
800,G,SEK,EUR,79858784,9.38540-,1,1
800,G,SEK,EUR,79858783,9.55060-,1,1
800,G,SEK,EUR,79858782,9.53060-,1,1
800,G,SEK,EUR,79858781,9.41440-,1,1
800,B,SAR,EUR,79858787,4.67610-,1,1
800,B,SAR,EUR,79858784,4.66480-,1,1
800,B,SAR,EUR,79858783,4.70840-,1,1
800,B,SAR,EUR,79858782,4.67810-,1,1
800,B,SAR,EUR,79858781,4.62380-,1,1
800,G,SAR,EUR,79858787,4.67470-,1,1
800,G,SAR,EUR,79858784,4.66320-,1,1
800,G,SAR,EUR,79858783,4.70740-,1,1
800,G,SAR,EUR,79858782,4.67640-,1,1
800,G,SAR,EUR,79858781,4.62270-,1,1
800,B,PLN,EUR,79858787,4.18430-,1,1
800,B,PLN,EUR,79858784,4.17670-,1,1
800,B,PLN,EUR,79858783,4.23010-,1,1
800,B,PLN,EUR,79858782,4.22420-,1,1
800,B,PLN,EUR,79858781,4.24240-,1,1
800,G,PLN,EUR,79858788,4.17290-,1,1
800,G,PLN,EUR,79858787,4.17980-,1,1
800,G,PLN,EUR,79858784,4.17470-,1,1
800,G,PLN,EUR,79858783,4.22280-,1,1
800,G,PLN,EUR,79858782,4.22070-,1,1
800,G,PLN,EUR,79858781,4.23890-,1,1
800,B,NOK,EUR,79858787,9.16260-,1,1
800,B,NOK,EUR,79858784,9.14400-,1,1
800,B,NOK,EUR,79858783,9.70320-,1,1
800,B,NOK,EUR,79858782,9.33830-,1,1
800,B,NOK,EUR,79858781,9.06700-,1,1
800,B,NOK,EUR,79858780,9.04440-,1,1
800,G,NOK,EUR,79858788,8.97910-,1,1
800,G,NOK,EUR,79858787,9.16010-,1,1
800,G,NOK,EUR,79858784,9.14100-,1,1
800,G,NOK,EUR,79858783,9.69630-,1,1
800,G,NOK,EUR,79858782,9.33580-,1,1
800,G,NOK,EUR,79858781,9.06300-,1,1
800,G,NOK,EUR,79858780,9.04240-,1,1
800,B,HKD,EUR,79858787,0.79250-,1,1
800,B,HKD,EUR,79858784,0.79340-,1,1
800,B,HKD,EUR,79858783,0.79740-,1,1
800,B,HKD,EUR,79858782,0.79220-,1,1
800,B,HKD,EUR,79858781,0.78670-,1,1
800,G,HKD,EUR,79858788,0.79450-,1,1
800,G,HKD,EUR,79858787,0.79230-,1,1
800,G,HKD,EUR,79858784,0.79320-,1,1
800,G,HKD,EUR,79858783,0.79690-,1,1
800,G,HKD,EUR,79858782,0.79210-,1,1
800,G,HKD,EUR,79858781,0.78650-,1,1
800,B,AED,EUR,79858787,4.57560-,1,1
800,B,AED,EUR,79858784,4.56490-,1,1
800,B,AED,EUR,79858783,4.60750-,1,1
800,B,AED,EUR,79858782,4.57740-,1,1
800,B,AED,EUR,79858781,4.52380-,1,1
800,G,AED,EUR,79858787,4.57500-,1,1
800,G,AED,EUR,79858784,4.56430-,1,1
800,G,AED,EUR,79858783,4.60690-,1,1
800,G,AED,EUR,79858782,4.57620-,1,1
800,G,AED,EUR,79858781,4.52330-,1,1
800,B,CZK,EUR,79858787,27.59400-,1,1
800,B,CZK,EUR,79858784,27.58100-,1,1
800,B,CZK,EUR,79858783,27.58500-,1,1
800,B,CZK,EUR,79858782,27.61700-,1,1
800,B,CZK,EUR,79858781,27.61200-,1,1
800,G,CZK,EUR,79858787,27.59000-,1,1
800,G,CZK,EUR,79858784,27.57300-,1,1
800,G,CZK,EUR,79858783,27.56500-,1,1
800,G,CZK,EUR,79858782,27.61300-,1,1
800,G,CZK,EUR,79858781,27.60500-,1,1
800,G,DKK,EUR,79858788,7.43840-,1,1
800,B,DKK,EUR,79858788,7.43870-,1,1
800,G,DKK,EUR,79858787,7.43660-,1,1
800,B,DKK,EUR,79858787,7.43700-,1,1
800,G,DKK,EUR,79858784,7.43790-,1,1
800,B,DKK,EUR,79858784,7.43830-,1,1
800,G,DKK,EUR,79858783,7.44120-,1,1
800,B,DKK,EUR,79858783,7.44160-,1,1
800,G,DKK,EUR,79858782,7.44040-,1,1
800,B,DKK,EUR,79858782,7.44080-,1,1
800,G,DKK,EUR,79858781,7.43940-,1,1
800,B,DKK,EUR,79858781,7.43970-,1,1
800,B,MXN,EUR,79858788,18.08380-,1,1
800,B,MXN,EUR,79858787,18.53880-,1,1
800,B,MXN,EUR,79858784,18.35780-,1,1
800,B,MXN,EUR,79858783,18.44610-,1,1
800,B,MXN,EUR,79858782,18.40890-,1,1
800,B,MXN,EUR,79858781,17.86150-,1,1
800,G,MXN,EUR,79858787,18.51420-,1,1
800,G,MXN,EUR,79858784,18.35090-,1,1
800,G,MXN,EUR,79858783,18.42020-,1,1
800,G,MXN,EUR,79858782,18.38280-,1,1
800,G,MXN,EUR,79858781,17.83580-,1,1
800,B,USD,EUR,79858795,1.23080-,1,1
800,B,USD,EUR,79858794,1.23520-,1,1
800,B,USD,EUR,79858791,1.22650-,1,1
800,B,USD,EUR,79858790,1.23490-,1,1
800,B,USD,EUR,79858789,1.23770-,1,1
800,G,USD,EUR,79858796,1.23220-,1,1
800,G,USD,EUR,79858795,1.23070-,1,1
800,G,USD,EUR,79858794,1.23490-,1,1
800,G,USD,EUR,79858791,1.22640-,1,1
800,G,USD,EUR,79858790,1.23480-,1,1
800,G,USD,EUR,79858789,1.23740-,1,1
800,G,USD,EUR,79858788,1.24620-,1,1
800,B,JPY,EUR,79858795,*7.61000-,1,1
800,B,JPY,EUR,79858794,*9.04000-,1,1
800,B,JPY,EUR,79858791,*8.52000-,1,1
800,B,JPY,EUR,79858790,*8.27000-,1,1
800,B,JPY,EUR,79858789,*7.70000-,1,1
800,B,JPY,EUR,79858788,*7.54000-,1,1
800,G,JPY,EUR,79858795,*7.60000-,1,1
800,G,JPY,EUR,79858794,*9.01000-,1,1
800,G,JPY,EUR,79858791,*8.49000-,1,1
800,G,JPY,EUR,79858790,*8.24000-,1,1
800,G,JPY,EUR,79858789,*7.69000-,1,1
800,B,GBP,EUR,79858795,0.78580-,1,1
800,B,GBP,EUR,79858794,0.78790-,1,1
800,B,GBP,EUR,79858791,0.78530-,1,1
800,B,GBP,EUR,79858790,0.79010-,1,1
800,B,GBP,EUR,79858789,0.78870-,1,1
800,B,GBP,EUR,79858788,0.79470-,1,1
800,G,GBP,EUR,79858796,0.78700-,1,1
800,G,GBP,EUR,79858795,0.78420-,1,1
800,G,GBP,EUR,79858794,0.78770-,1,1
800,G,GBP,EUR,79858791,0.78520-,1,1
800,G,GBP,EUR,79858790,0.78980-,1,1
800,G,GBP,EUR,79858789,0.78850-,1,1
800,B,CHF,EUR,79858796,1.20330-,1,1
800,B,CHF,EUR,79858795,1.20340-,1,1
800,B,CHF,EUR,79858794,1.20230-,1,1
800,B,CHF,EUR,79858791,1.20260-,1,1
800,B,CHF,EUR,79858790,1.20240-,1,1
800,B,CHF,EUR,79858789,1.20210-,1,1
800,G,CHF,EUR,79858795,1.20330-,1,1
800,G,CHF,EUR,79858794,1.20210-,1,1
800,G,CHF,EUR,79858791,1.20240-,1,1
800,G,CHF,EUR,79858790,1.20220-,1,1
800,G,CHF,EUR,79858789,1.20180-,1,1
800,B,ZAR,EUR,79858795,13.75850-,1,1
800,B,ZAR,EUR,79858794,13.86700-,1,1
800,B,ZAR,EUR,79858791,14.10550-,1,1
800,B,ZAR,EUR,79858790,14.20450-,1,1
800,B,ZAR,EUR,79858789,14.25350-,1,1
800,B,ZAR,EUR,79858788,14.34580-,1,1
800,G,ZAR,EUR,79858795,13.75420-,1,1
800,G,ZAR,EUR,79858794,13.86240-,1,1
800,G,ZAR,EUR,79858791,14.09550-,1,1
800,G,ZAR,EUR,79858790,14.20010-,1,1
800,G,ZAR,EUR,79858789,14.24350-,1,1
800,G,ZAR,EUR,79858788,14.33130-,1,1
800,B,CAD,EUR,79858795,1.39800-,1,1
800,B,CAD,EUR,79858794,1.40960-,1,1
800,B,CAD,EUR,79858791,1.40360-,1,1
800,B,CAD,EUR,79858790,1.41660-,1,1
800,B,CAD,EUR,79858789,1.41870-,1,1
800,G,CAD,EUR,79858795,1.39740-,1,1
800,G,CAD,EUR,79858794,1.40900-,1,1
800,G,CAD,EUR,79858791,1.40300-,1,1
800,G,CAD,EUR,79858790,1.41600-,1,1
800,G,CAD,EUR,79858789,1.41810-,1,1
800,G,NZD,EUR,79858795,1.58780-,1,1
800,B,NZD,EUR,79858795,1.58950-,1,1
800,G,NZD,EUR,79858794,1.59200-,1,1
800,B,NZD,EUR,79858794,1.59260-,1,1
800,G,NZD,EUR,79858791,1.60470-,1,1
800,B,NZD,EUR,79858791,1.60530-,1,1
800,G,NZD,EUR,79858790,1.61180-,1,1
800,B,NZD,EUR,79858790,1.61240-,1,1
800,G,NZD,EUR,79858789,1.60480-,1,1
800,B,NZD,EUR,79858789,1.60630-,1,1
800,G,NZD,EUR,79858788,1.59110-,1,1
800,B,TWD,EUR,79858795,38.34310-,1,1
800,B,TWD,EUR,79858794,38.48020-,1,1
800,B,TWD,EUR,79858791,38.25890-,1,1
800,B,TWD,EUR,79858790,38.56220-,1,1
800,B,TWD,EUR,79858789,38.63360-,1,1
800,B,TWD,EUR,79858788,38.87330-,1,1
800,G,TWD,EUR,79858795,38.32150-,1,1
800,G,TWD,EUR,79858794,38.45850-,1,1
800,G,TWD,EUR,79858791,38.23740-,1,1
800,G,TWD,EUR,79858790,38.54060-,1,1
800,G,TWD,EUR,79858789,38.60560-,1,1
800,G,TWD,EUR,79858788,38.85150-,1,1
800,B,AUD,EUR,79858796,1.46350-,1,1
800,B,AUD,EUR,79858795,1.47010-,1,1
800,B,AUD,EUR,79858794,1.47660-,1,1
800,B,AUD,EUR,79858791,1.47760-,1,1
800,B,AUD,EUR,79858790,1.49160-,1,1
800,B,AUD,EUR,79858789,1.48610-,1,1
800,G,AUD,EUR,79858795,1.46980-,1,1
800,B,SEK,EUR,79858795,9.28830-,1,1
800,G,AUD,EUR,79858794,1.47640-,1,1
800,B,SEK,EUR,79858794,9.32070-,1,1
800,G,AUD,EUR,79858791,1.47740-,1,1
800,B,SEK,EUR,79858791,9.31750-,1,1
800,G,AUD,EUR,79858790,1.49150-,1,1
800,B,SEK,EUR,79858790,9.30400-,1,1
800,G,AUD,EUR,79858789,1.48580-,1,1
800,B,SEK,EUR,79858789,9.33360-,1,1
800,B,SEK,EUR,79858788,9.33710-,1,1
800,G,SEK,EUR,79858795,9.28630-,1,1
800,G,SEK,EUR,79858794,9.31820-,1,1
800,G,SEK,EUR,79858791,9.31450-,1,1
800,G,SEK,EUR,79858790,9.30100-,1,1
800,G,SEK,EUR,79858789,9.33060-,1,1
800,B,SAR,EUR,79858795,4.61990-,1,1
800,B,SAR,EUR,79858794,4.63660-,1,1
800,B,SAR,EUR,79858791,4.60340-,1,1
800,B,SAR,EUR,79858790,4.63450-,1,1
800,B,SAR,EUR,79858789,4.64460-,1,1
800,B,SAR,EUR,79858788,4.67720-,1,1
800,G,SAR,EUR,79858795,4.61890-,1,1
800,G,SAR,EUR,79858794,4.63560-,1,1
800,G,SAR,EUR,79858791,4.60180-,1,1
800,G,SAR,EUR,79858790,4.63370-,1,1
800,G,SAR,EUR,79858789,4.64300-,1,1
800,G,SAR,EUR,79858788,4.67620-,1,1
800,B,PLN,EUR,79858795,4.15750-,1,1
800,B,PLN,EUR,79858794,4.16100-,1,1
800,B,PLN,EUR,79858791,4.16450-,1,1
800,B,PLN,EUR,79858790,4.16000-,1,1
800,B,PLN,EUR,79858789,4.16380-,1,1
800,B,PLN,EUR,79858788,4.17640-,1,1
800,G,PLN,EUR,79858795,4.15400-,1,1
800,G,PLN,EUR,79858794,4.15800-,1,1
800,G,PLN,EUR,79858791,4.16370-,1,1
800,G,PLN,EUR,79858790,4.15700-,1,1
800,G,PLN,EUR,79858789,4.16180-,1,1
800,B,NOK,EUR,79858795,8.71930-,1,1
800,B,NOK,EUR,79858794,8.84050-,1,1
800,B,NOK,EUR,79858791,8.80350-,1,1
800,B,NOK,EUR,79858790,8.81890-,1,1
800,B,NOK,EUR,79858789,8.92410-,1,1
800,B,NOK,EUR,79858788,8.98160-,1,1
800,G,NOK,EUR,79858795,8.71680-,1,1
800,G,NOK,EUR,79858794,8.83800-,1,1
800,G,NOK,EUR,79858791,8.79800-,1,1
800,G,NOK,EUR,79858790,8.81740-,1,1
800,G,NOK,EUR,79858789,8.91910-,1,1
800,B,HKD,EUR,79858795,0.78580-,1,1
800,B,HKD,EUR,79858794,0.78790-,1,1
800,B,HKD,EUR,79858791,0.78530-,1,1
800,B,HKD,EUR,79858790,0.79010-,1,1
800,B,HKD,EUR,79858789,0.78870-,1,1
800,B,HKD,EUR,79858788,0.79470-,1,1
800,G,HKD,EUR,79858796,0.78700-,1,1
800,G,HKD,EUR,79858795,0.78420-,1,1
800,G,HKD,EUR,79858794,0.78770-,1,1
800,G,HKD,EUR,79858791,0.78520-,1,1
800,G,HKD,EUR,79858790,0.78980-,1,1
800,G,HKD,EUR,79858789,0.78850-,1,1
800,B,AED,EUR,79858795,4.52090-,1,1
800,B,AED,EUR,79858794,4.53770-,1,1
800,B,AED,EUR,79858791,4.50540-,1,1
800,B,AED,EUR,79858790,4.53590-,1,1
800,B,AED,EUR,79858789,4.54620-,1,1
800,B,AED,EUR,79858788,4.57820-,1,1
800,G,AED,EUR,79858795,4.52020-,1,1
800,G,AED,EUR,79858794,4.53680-,1,1
800,G,AED,EUR,79858791,4.50410-,1,1
800,G,AED,EUR,79858790,4.53530-,1,1
800,G,AED,EUR,79858789,4.54480-,1,1
800,G,AED,EUR,79858788,4.57750-,1,1
800,B,CZK,EUR,79858795,27.63300-,1,1
800,B,CZK,EUR,79858794,27.61400-,1,1
800,B,CZK,EUR,79858791,27.64300-,1,1
800,B,CZK,EUR,79858790,27.62500-,1,1
800,B,CZK,EUR,79858789,27.61700-,1,1
800,B,CZK,EUR,79858788,27.64200-,1,1
800,G,CZK,EUR,79858795,27.61300-,1,1
800,G,CZK,EUR,79858794,27.60600-,1,1
800,G,CZK,EUR,79858791,27.61300-,1,1
800,G,CZK,EUR,79858790,27.61700-,1,1
800,G,CZK,EUR,79858789,27.59700-,1,1
800,G,CZK,EUR,79858788,27.63400-,1,1
800,B,DKK,EUR,79858796,7.44040-,1,1
800,G,DKK,EUR,79858795,7.44060-,1,1
800,B,DKK,EUR,79858795,7.44080-,1,1
800,G,DKK,EUR,79858794,7.44050-,1,1
800,B,DKK,EUR,79858794,7.44080-,1,1
800,G,DKK,EUR,79858791,7.43900-,1,1
800,B,DKK,EUR,79858791,7.43930-,1,1
800,G,DKK,EUR,79858790,7.44000-,1,1
800,B,DKK,EUR,79858790,7.44030-,1,1
800,G,DKK,EUR,79858789,7.44000-,1,1
800,B,DKK,EUR,79858789,7.44030-,1,1
800,B,MXN,EUR,79858795,17.37140-,1,1
800,B,MXN,EUR,79858794,17.50440-,1,1
800,B,MXN,EUR,79858791,17.68140-,1,1
800,B,MXN,EUR,79858790,17.81150-,1,1
800,B,MXN,EUR,79858789,17.85760-,1,1
800,G,MXN,EUR,79858795,17.33940-,1,1
800,G,MXN,EUR,79858794,17.48580-,1,1
800,G,MXN,EUR,79858791,17.67460-,1,1
800,G,MXN,EUR,79858790,17.78870-,1,1
800,G,MXN,EUR,79858789,17.85330-,1,1
800,G,MXN,EUR,79858788,18.06690-,1,1
800,B,USD,EUR,79858874,1.24360-,1,1
800,B,USD,EUR,79858873,1.24540-,1,1
800,B,USD,EUR,79858872,1.24810-,1,1
800,B,USD,EUR,79858871,1.24760-,1,1
800,B,USD,EUR,79858797,1.24440-,1,1
800,B,USD,EUR,79858796,1.23230-,1,1
800,G,USD,EUR,79858874,1.24350-,1,1
800,G,USD,EUR,79858873,1.24510-,1,1
800,G,USD,EUR,79858872,1.24790-,1,1
800,G,USD,EUR,79858871,1.24750-,1,1
800,G,USD,EUR,79858797,1.24420-,1,1
800,B,JPY,EUR,79858874,*6.78000-,1,1
800,B,JPY,EUR,79858873,*6.70000-,1,1
800,B,JPY,EUR,79858872,*6.63000-,1,1
800,B,JPY,EUR,79858871,*7.50000-,1,1
800,B,JPY,EUR,79858797,*8.01000-,1,1
800,B,JPY,EUR,79858796,*7.22000-,1,1
800,G,JPY,EUR,79858874,*6.77000-,1,1
800,G,JPY,EUR,79858873,*6.61000-,1,1
800,G,JPY,EUR,79858872,*6.61000-,1,1
800,G,JPY,EUR,79858871,*7.47000-,1,1
800,G,JPY,EUR,79858797,*7.99000-,1,1
800,G,JPY,EUR,79858796,*7.18000-,1,1
800,B,GBP,EUR,79858874,0.79360-,1,1
800,B,GBP,EUR,79858873,0.79130-,1,1
800,B,GBP,EUR,79858872,0.79200-,1,1
800,B,GBP,EUR,79858871,0.79440-,1,1
800,B,GBP,EUR,79858797,0.79340-,1,1
800,B,GBP,EUR,79858796,0.78710-,1,1
800,G,GBP,EUR,79858874,0.79340-,1,1
800,G,GBP,EUR,79858873,0.79070-,1,1
800,G,GBP,EUR,79858872,0.79180-,1,1
800,G,GBP,EUR,79858871,0.79430-,1,1
800,G,GBP,EUR,79858797,0.79330-,1,1
800,B,CHF,EUR,79858874,1.20250-,1,1
800,B,CHF,EUR,79858873,1.20330-,1,1
800,B,CHF,EUR,79858872,1.20220-,1,1
800,B,CHF,EUR,79858871,1.20190-,1,1
800,B,CHF,EUR,79858797,1.20450-,1,1
800,G,CHF,EUR,79858874,1.20230-,1,1
800,G,CHF,EUR,79858873,1.20260-,1,1
800,G,CHF,EUR,79858872,1.20200-,1,1
800,G,CHF,EUR,79858871,1.20180-,1,1
800,G,CHF,EUR,79858797,1.20430-,1,1
800,G,CHF,EUR,79858796,1.20310-,1,1
800,B,ZAR,EUR,79858873,13.68250-,1,1
800,B,ZAR,EUR,79858872,13.68950-,1,1
800,B,ZAR,EUR,79858871,13.76380-,1,1
800,B,ZAR,EUR,79858797,13.73230-,1,1
800,B,ZAR,EUR,79858796,13.79080-,1,1
800,G,ZAR,EUR,79858873,13.67290-,1,1
800,G,ZAR,EUR,79858872,13.68200-,1,1
800,G,ZAR,EUR,79858871,13.75380-,1,1
800,G,ZAR,EUR,79858797,13.72690-,1,1
800,G,ZAR,EUR,79858796,13.78330-,1,1
800,B,CAD,EUR,79858874,1.40360-,1,1
800,B,CAD,EUR,79858873,1.40340-,1,1
800,B,CAD,EUR,79858872,1.40580-,1,1
800,B,CAD,EUR,79858871,1.42040-,1,1
800,B,CAD,EUR,79858797,1.41390-,1,1
800,B,CAD,EUR,79858796,1.40340-,1,1
800,G,CAD,EUR,79858874,1.40310-,1,1
800,G,CAD,EUR,79858873,1.40300-,1,1
800,G,CAD,EUR,79858872,1.40430-,1,1
800,G,CAD,EUR,79858871,1.41990-,1,1
800,G,CAD,EUR,79858797,1.41350-,1,1
800,G,CAD,EUR,79858796,1.40240-,1,1
800,G,NZD,EUR,79858874,1.59530-,1,1
800,B,NZD,EUR,79858874,1.59680-,1,1
800,G,NZD,EUR,79858873,1.59140-,1,1
800,B,NZD,EUR,79858873,1.59290-,1,1
800,G,NZD,EUR,79858872,1.58110-,1,1
800,B,NZD,EUR,79858872,1.58260-,1,1
800,G,NZD,EUR,79858871,1.58560-,1,1
800,B,NZD,EUR,79858871,1.58730-,1,1
800,G,NZD,EUR,79858797,1.58790-,1,1
800,B,NZD,EUR,79858797,1.58850-,1,1
800,G,NZD,EUR,79858796,1.58630-,1,1
800,B,NZD,EUR,79858796,1.58780-,1,1
800,B,TWD,EUR,79858873,38.50970-,1,1
800,B,TWD,EUR,79858872,38.56500-,1,1
800,B,TWD,EUR,79858871,38.63380-,1,1
800,B,TWD,EUR,79858797,38.66230-,1,1
800,B,TWD,EUR,79858796,38.33130-,1,1
800,G,TWD,EUR,79858874,38.47080-,1,1
800,G,TWD,EUR,79858873,38.48790-,1,1
800,G,TWD,EUR,79858872,38.52140-,1,1
800,G,TWD,EUR,79858871,38.61200-,1,1
800,G,TWD,EUR,79858797,38.64050-,1,1
800,G,TWD,EUR,79858796,38.30350-,1,1
800,B,AUD,EUR,79858874,1.45680-,1,1
800,B,AUD,EUR,79858873,1.46440-,1,1
800,B,AUD,EUR,79858872,1.45660-,1,1
800,B,AUD,EUR,79858871,1.46400-,1,1
800,B,AUD,EUR,79858797,1.47280-,1,1
800,G,AUD,EUR,79858874,1.45660-,1,1
800,B,SEK,EUR,79858874,9.26950-,1,1
800,G,AUD,EUR,79858873,1.46320-,1,1
800,B,SEK,EUR,79858873,9.25500-,1,1
800,G,AUD,EUR,79858872,1.45640-,1,1
800,B,SEK,EUR,79858872,9.26790-,1,1
800,G,AUD,EUR,79858871,1.46380-,1,1
800,B,SEK,EUR,79858871,9.25060-,1,1
800,G,AUD,EUR,79858797,1.47270-,1,1
800,B,SEK,EUR,79858797,9.27140-,1,1
800,G,AUD,EUR,79858796,1.46340-,1,1
800,B,SEK,EUR,79858796,9.27710-,1,1
800,G,SEK,EUR,79858874,9.26750-,1,1
800,G,SEK,EUR,79858873,9.25400-,1,1
800,G,SEK,EUR,79858872,9.26590-,1,1
800,G,SEK,EUR,79858871,9.24860-,1,1
800,G,SEK,EUR,79858797,9.26970-,1,1
800,G,SEK,EUR,79858796,9.27510-,1,1
800,B,SAR,EUR,79858874,4.66600-,1,1
800,B,SAR,EUR,79858873,4.67320-,1,1
800,B,SAR,EUR,79858872,4.68370-,1,1
800,B,SAR,EUR,79858871,4.68220-,1,1
800,B,SAR,EUR,79858797,4.67010-,1,1
800,B,SAR,EUR,79858796,4.62590-,1,1
800,G,SAR,EUR,79858874,4.66510-,1,1
800,G,SAR,EUR,79858873,4.67200-,1,1
800,G,SAR,EUR,79858872,4.68270-,1,1
800,G,SAR,EUR,79858871,4.68120-,1,1
800,G,SAR,EUR,79858797,4.66850-,1,1
800,G,SAR,EUR,79858796,4.62420-,1,1
800,B,PLN,EUR,79858874,4.19290-,1,1
800,B,PLN,EUR,79858873,4.17770-,1,1
800,B,PLN,EUR,79858872,4.18170-,1,1
800,B,PLN,EUR,79858871,4.18410-,1,1
800,B,PLN,EUR,79858797,4.16220-,1,1
800,B,PLN,EUR,79858796,4.16320-,1,1
800,G,PLN,EUR,79858874,4.19210-,1,1
800,G,PLN,EUR,79858873,4.17570-,1,1
800,G,PLN,EUR,79858872,4.18020-,1,1
800,G,PLN,EUR,79858871,4.18210-,1,1
800,G,PLN,EUR,79858797,4.16020-,1,1
800,G,PLN,EUR,79858796,4.15970-,1,1
800,B,NOK,EUR,79858873,8.50250-,1,1
800,B,NOK,EUR,79858872,8.61300-,1,1
800,B,NOK,EUR,79858871,8.69690-,1,1
800,B,NOK,EUR,79858797,8.71390-,1,1
800,B,NOK,EUR,79858796,8.65930-,1,1
800,G,NOK,EUR,79858873,8.50000-,1,1
800,G,NOK,EUR,79858872,8.60700-,1,1
800,G,NOK,EUR,79858871,8.69440-,1,1
800,G,NOK,EUR,79858797,8.70950-,1,1
800,G,NOK,EUR,79858796,8.65780-,1,1
800,B,HKD,EUR,79858874,0.79360-,1,1
800,B,HKD,EUR,79858873,0.79130-,1,1
800,B,HKD,EUR,79858872,0.79200-,1,1
800,B,HKD,EUR,79858871,0.79440-,1,1
800,B,HKD,EUR,79858797,0.79340-,1,1
800,B,HKD,EUR,79858796,0.78710-,1,1
800,G,HKD,EUR,79858874,0.79340-,1,1
800,G,HKD,EUR,79858873,0.79070-,1,1
800,G,HKD,EUR,79858872,0.79180-,1,1
800,G,HKD,EUR,79858871,0.79430-,1,1
800,G,HKD,EUR,79858797,0.79330-,1,1
800,B,AED,EUR,79858874,4.56750-,1,1
800,B,AED,EUR,79858873,4.57440-,1,1
800,B,AED,EUR,79858872,4.58430-,1,1
800,B,AED,EUR,79858871,4.58280-,1,1
800,B,AED,EUR,79858797,4.56930-,1,1
800,B,AED,EUR,79858796,4.52670-,1,1
800,G,AED,EUR,79858874,4.56700-,1,1
800,G,AED,EUR,79858873,4.57340-,1,1
800,G,AED,EUR,79858872,4.58340-,1,1
800,G,AED,EUR,79858871,4.58080-,1,1
800,G,AED,EUR,79858797,4.56870-,1,1
800,G,AED,EUR,79858796,4.52540-,1,1
800,B,CZK,EUR,79858874,27.59300-,1,1
800,B,CZK,EUR,79858873,27.59400-,1,1
800,B,CZK,EUR,79858872,27.61900-,1,1
800,B,CZK,EUR,79858871,27.66900-,1,1
800,B,CZK,EUR,79858797,27.60300-,1,1
800,B,CZK,EUR,79858796,27.63500-,1,1
800,G,CZK,EUR,79858874,27.57300-,1,1
800,G,CZK,EUR,79858873,27.57400-,1,1
800,G,CZK,EUR,79858872,27.61100-,1,1
800,G,CZK,EUR,79858871,27.63900-,1,1
800,G,CZK,EUR,79858797,27.58300-,1,1
